time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-04T00:09:38.750Z,35.647,-117.403,4.34,-0.15,ml,5.0,182.0,0.07727,0.09,ci,ci40199176,2022-03-04T01:04:37.913Z,"13km S of Trona, CA",earthquake,1.59,1.81,0.036,2.0,reviewed,ci,ci
2022-03-03T23:56:28.852Z,63.2236,-150.389,108.2,1.4,ml,,,,0.38,ak,ak0222uxcjut,2022-03-04T00:00:45.851Z,"74 km WSW of Cantwell, Alaska",earthquake,,2.2,,,automatic,ak,ak
2022-03-03T23:56:12.090Z,38.7949982,-122.7584991,2.67,0.99,md,26.0,80.0,0.005698,0.03,nc,nc73700796,2022-03-04T00:39:19.925Z,"2km N of The Geysers, CA",earthquake,0.25,0.48,0.08,6.0,automatic,nc,nc
2022-03-03T23:52:22.200Z,62.4291,-151.3199,84.6,1.6,ml,,,,0.48,ak,ak0222uxbogp,2022-03-04T00:04:06.552Z,"29 km WSW of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-03T23:51:42.275Z,38.0896,-115.2854,8.2,3.1,ml,17.0,104.67,0.642,0.1755,nn,nn00834881,2022-03-04T06:16:45.046Z,"54 km N of Hiko, Nevada",earthquake,,6.7,0.34,12.0,reviewed,nn,nn
2022-03-03T23:40:59.439Z,63.085,-150.791,120.7,2.2,ml,,,,0.32,ak,ak0222ux96s5,2022-03-03T23:46:14.100Z,"65 km N of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-03-03T23:37:42.420Z,35.8051667,-117.617,5.66,0.06,ml,6.0,170.0,0.01903,0.06,ci,ci40199168,2022-03-04T00:41:28.695Z,"20km WNW of Searles Valley, CA",earthquake,0.54,0.31,0.025,3.0,reviewed,ci,ci
2022-03-03T23:37:33.520Z,44.5475,-110.757,5.55,0.44,md,12.0,99.0,0.09688,0.16,uu,uu60484272,2022-03-04T15:29:15.870Z,"30 km ESE of West Yellowstone, Montana",earthquake,0.42,2.63,0.211,8.0,reviewed,uu,uu
2022-03-03T23:26:07.320Z,33.51,-116.8971667,13.15,0.98,ml,34.0,33.0,0.03054,0.14,ci,ci40199152,2022-03-04T00:12:30.240Z,"8km NNW of Aguanga, CA",earthquake,0.21,0.54,0.131,22.0,reviewed,ci,ci
2022-03-03T23:24:14.832Z,65.3866,-148.1093,5.5,1.9,ml,,,,0.31,ak,ak0222ux5nvm,2022-03-03T23:31:52.579Z,"25 km SE of Livengood, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-03T23:22:39.080Z,17.9495,-66.9361666666667,12.86,2.37,md,5.0,212.0,,0.09,pr,pr71338853,2022-03-03T23:34:33.810Z,"3 km SW of Guánica, Puerto Rico",earthquake,0.93,0.35,0.0644273074642849,3.0,reviewed,pr,pr
2022-03-03T23:14:12.350Z,18.561,-68.725,108.0,4.01,md,23.0,187.0,0.8635,0.12,pr,pr2022062003,2022-03-04T15:02:55.154Z,"6 km SSW of Salvaleón de Higüey, Dominican Republic",earthquake,13.24,1.61,0.12,14.0,reviewed,pr,pr
2022-03-03T23:02:44.430Z,38.7926674,-122.8061676,2.0,0.35,md,8.0,131.0,0.004965,0.03,nc,nc73700786,2022-03-03T23:19:19.425Z,"5km WNW of The Geysers, CA",earthquake,0.94,1.47,,1.0,automatic,nc,nc
2022-03-03T22:56:10.790Z,43.5121667,-110.7421667,-0.24,0.95,ml,8.0,145.0,0.053,0.13,mb,mb80539589,2022-03-04T16:27:45.180Z,"3 km NNE of Jackson, Wyoming",earthquake,0.56,1.1,0.389,6.0,reviewed,mb,mb
2022-03-03T22:56:05.940Z,44.2651667,-114.676,6.0,1.75,ml,7.0,114.0,0.472,0.17,mb,mb80539629,2022-03-04T16:34:34.950Z,"21 km ENE of Stanley, Idaho",earthquake,0.48,9.73,0.285,8.0,reviewed,mb,mb
2022-03-03T22:48:33.264Z,61.3013,-152.3104,115.1,1.2,ml,,,,0.28,ak,ak0222uwpfmf,2022-03-03T23:31:52.380Z,"68 km WNW of Tyonek, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2022-03-03T22:45:34.610Z,17.9378333333333,-67.0781666666667,11.75,2.04,md,6.0,259.0,,0.06,pr,pr71338838,2022-03-03T23:03:22.910Z,"5 km SW of La Parguera, Puerto Rico",earthquake,0.9,0.42,0.124900539346452,4.0,reviewed,pr,pr
2022-03-03T22:44:26.430Z,17.891,-66.955,10.11,2.15,md,3.0,268.0,,0.02,pr,pr71338833,2022-03-03T22:56:36.650Z,"10 km SSW of Guánica, Puerto Rico",earthquake,1.71,2.17,0.132718311464344,3.0,reviewed,pr,pr
2022-03-03T22:35:54.870Z,17.9865,-67.0303333333333,4.54,2.07,md,3.0,169.0,,0.04,pr,pr71338828,2022-03-03T22:48:29.660Z,"2 km NE of La Parguera, Puerto Rico",earthquake,3.11,2.58,0.0382446011506752,3.0,reviewed,pr,pr
2022-03-03T22:32:57.860Z,33.6953333,-116.7213333,17.46,1.26,ml,41.0,57.0,0.01688,0.12,ci,ci40199144,2022-03-04T00:04:25.580Z,"5km S of Idyllwild, CA",earthquake,0.16,0.3,0.216,24.0,reviewed,ci,ci
2022-03-03T22:30:03.520Z,17.9428333333333,-66.928,14.04,2.37,md,4.0,216.0,,0.08,pr,pr71338818,2022-03-03T22:52:35.920Z,"3 km SSW of Guánica, Puerto Rico",earthquake,2.18,0.65,0.128978383408344,2.0,reviewed,pr,pr
2022-03-03T22:17:09.460Z,17.9521666666667,-66.7463333333333,11.95,1.98,md,8.0,219.0,,0.09,pr,pr71338813,2022-03-03T22:44:28.840Z,"5 km SW of Tallaboa, Puerto Rico",earthquake,0.48,0.98,0.145635758901172,6.0,reviewed,pr,pr
2022-03-03T22:15:15.920Z,39.4123333,-110.2828333,-3.4,1.8,md,6.0,205.0,0.03479,0.22,uu,uu60484257,2022-03-04T16:07:30.880Z,"17 km SSE of Sunnyside, Utah",earthquake,2.79,5.5,0.112,6.0,reviewed,uu,uu
2022-03-03T22:00:11.390Z,33.5133333,-116.506,14.41,0.71,ml,22.0,56.0,0.04875,0.13,ci,ci40199120,2022-03-03T23:58:23.674Z,"16km ESE of Anza, CA",earthquake,0.29,0.51,0.111,14.0,reviewed,ci,ci
2022-03-03T21:56:52.830Z,36.5445,-121.1246667,8.18,1.26,md,18.0,110.0,0.02066,0.05,nc,nc73700781,2022-03-04T12:04:11.968Z,"2km NE of Pinnacles, CA",earthquake,0.42,0.31,0.313,15.0,reviewed,nc,nc
2022-03-03T21:51:11.040Z,47.16216666666666,-121.82416666666668,-0.77,0.4,md,9.0,130.0,0.04593,0.06,uw,uw61820001,2022-03-03T22:01:47.750Z,"13 km W of Greenwater, Washington",explosion,0.62,31.61,0.1121288696364009,7.0,reviewed,uw,uw
2022-03-03T21:47:08.850Z,18.8831666666667,-66.6386666666667,23.05,3.3,md,13.0,245.0,,0.18,pr,pr71338808,2022-03-04T05:58:50.029Z,"46 km N of Arecibo, Puerto Rico",earthquake,0.83,5.69,0.025111287458832,4.0,reviewed,pr,pr
2022-03-03T21:47:08.698Z,-26.8252,26.4444,5.0,3.7,ml,,212.0,1.957,0.98,us,us6000h1xf,2022-03-04T05:51:03.114Z,"22 km W of Klerksdorp, South Africa",earthquake,4.1,2.0,0.148,6.0,reviewed,us,us
2022-03-03T21:37:08.970Z,35.985,-117.7053333,2.73,1.24,ml,19.0,103.0,0.05795,0.07,ci,ci40199112,2022-03-03T21:58:34.543Z,"19km ENE of Little Lake, CA",earthquake,0.1,0.13,0.098,12.0,reviewed,ci,ci
2022-03-04T21:40:50.120Z,33.5028343,-116.8134995,3.29,1.11,ml,20.0,111.0,0.01453,0.42,ci,ci40199704,2022-03-04T21:42:54.913Z,"8km NE of Aguanga, CA",earthquake,1.18,1.38,0.252,6.0,automatic,ci,ci
2022-03-04T21:37:33.020Z,38.8413315,-122.8231659,1.6,0.86,md,9.0,105.0,0.01,0.02,nc,nc73701256,2022-03-04T21:39:06.931Z,"9km WNW of Cobb, CA",earthquake,0.31,0.82,,1.0,automatic,nc,nc
2022-03-04T21:03:47.901Z,39.6381,143.516,10.0,4.7,mb,,76.0,2.201,0.66,us,us6000h25n,2022-03-04T21:38:43.040Z,"135 km E of Miyako, Japan",earthquake,5.8,1.9,0.074,56.0,reviewed,us,us
2022-03-23T11:53:58.324Z,60.2066,-151.0938,64.0,1.9,ml,,,,0.46,ak,ak0223rsxplk,2022-03-23T11:56:03.342Z,"16 km E of Clam Gulch, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-03-23T11:50:07.640Z,19.1636657714844,-155.480499267578,35.2200012207031,1.88999999,md,36.0,106.0,,0.119999997,hv,hv72959897,2022-03-23T11:53:22.350Z,"4 km S of Pāhala, Hawaii",earthquake,0.51,0.879999995,1.08000004,8.0,automatic,hv,hv
2022-03-23T11:46:12.600Z,35.6996667,-117.5215,6.7,0.69,ml,9.0,158.0,0.1228,0.16,ci,ci39975143,2022-03-23T11:49:46.407Z,"13km SW of Searles Valley, CA",earthquake,0.69,1.55,0.19,8.0,automatic,ci,ci
2022-03-23T11:27:22.855Z,62.9343,-149.495,72.1,2.0,ml,,,,0.61,ak,ak0223rss29r,2022-03-23T11:30:47.323Z,"57 km SSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-23T11:02:42.570Z,35.6203333,-117.4461667,4.57,0.88,ml,10.0,165.0,0.0362,0.16,ci,ci39975135,2022-03-23T11:06:17.843Z,"17km SSW of Searles Valley, CA",earthquake,0.79,0.62,0.185,8.0,automatic,ci,ci
2022-03-23T11:01:35.110Z,18.9355,-64.0881,29.0,3.83,md,15.0,338.0,1.3455,0.31,pr,pr2022082000,2022-03-23T11:49:44.503Z,"100 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,2.83,21.38,0.04,9.0,reviewed,pr,pr
2022-03-23T10:57:00.600Z,35.883,-117.6841667,7.16,0.11,ml,6.0,93.0,0.07033,0.11,ci,ci39975127,2022-03-23T11:00:33.462Z,"21km ESE of Little Lake, CA",earthquake,0.4,1.72,0.065,4.0,automatic,ci,ci
2022-03-23T10:42:20.180Z,33.8905,-116.2621667,3.99,0.76,ml,16.0,110.0,0.08164,0.24,ci,ci39975119,2022-03-23T10:45:49.911Z,"14km ENE of Thousand Palms, CA",earthquake,0.47,1.14,0.132,13.0,automatic,ci,ci
2022-03-23T10:10:39.638Z,-0.7382,133.5457,25.85,5.2,mb,,81.0,2.524,0.66,us,us6000h6wg,2022-03-23T10:29:37.040Z,"59 km WNW of Manokwari, Indonesia",earthquake,8.0,3.8,0.075,59.0,reviewed,us,us
2022-03-23T10:03:14.260Z,37.9749985,-122.0598297,13.31,1.98,md,38.0,99.0,0.06233,0.12,nc,nc73709226,2022-03-23T11:00:15.827Z,"2km SE of Pacheco, CA",earthquake,0.26,0.48,0.12,32.0,automatic,nc,nc
2022-03-23T09:56:36.530Z,40.1373329,-123.821167,22.58,2.84,md,20.0,86.0,0.06297,0.11,nc,nc73709221,2022-03-23T10:35:24.680Z,"2km N of Redway, CA",earthquake,0.38,0.34,0.11,18.0,automatic,nc,nc
2022-03-23T09:48:41.660Z,35.725,-117.4848333,0.33,0.7,ml,10.0,173.0,0.1288,0.16,ci,ci39975111,2022-03-23T09:52:15.058Z,"9km WSW of Searles Valley, CA",earthquake,0.47,31.61,0.12,8.0,automatic,ci,ci
2022-03-23T09:42:23.020Z,35.6181667,-117.439,5.58,0.82,ml,11.0,167.0,0.03682,0.18,ci,ci39975103,2022-03-23T09:45:55.437Z,"17km S of Searles Valley, CA",earthquake,0.77,0.91,0.16,7.0,automatic,ci,ci
2022-03-23T09:38:11.880Z,35.7613333,-118.0121667,5.26,0.67,ml,10.0,139.0,0.1181,0.2,ci,ci39975095,2022-03-23T09:41:52.989Z,"22km SSW of Little Lake, CA",earthquake,0.58,11.33,0.024,6.0,automatic,ci,ci
2022-03-23T09:32:24.770Z,38.7965012,-122.7375031,1.88,0.74,md,17.0,100.0,0.01326,0.02,nc,nc73709211,2022-03-23T09:49:17.435Z,"3km NE of The Geysers, CA",earthquake,0.28,0.64,0.14,4.0,automatic,nc,nc
2022-03-23T09:26:56.747Z,64.6363,-146.8458,8.5,1.6,ml,,,,0.61,ak,ak0223rrl19u,2022-03-23T09:31:48.038Z,"10 km ESE of Eielson Air Force Base, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-23T09:21:42.419Z,62.1483,-149.5828,75.4,1.7,ml,,,,0.94,ak,ak0223rrjy8y,2022-03-23T09:24:16.184Z,"14 km E of Susitna North, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-23T09:13:13.100Z,19.1298332214355,-155.381164550781,31.3400001525879,1.99000001,md,42.0,186.0,,0.109999999,hv,hv72959812,2022-03-23T09:16:23.920Z,"13 km SE of Pāhala, Hawaii",earthquake,0.64,0.920000017,0.860000014,16.0,automatic,hv,hv
2022-03-23T09:12:42.895Z,38.4937,-118.3445,0.3,0.9,ml,8.0,171.35,0.059,0.1057,nn,nn00835827,2022-03-23T09:16:52.383Z,"23 km WNW of Mina, Nevada",earthquake,,0.2,0.31,5.0,automatic,nn,nn
2022-03-23T08:57:24.646Z,38.4976,-118.3241,2.3,1.9,ml,16.0,98.27,0.284,0.3548,nn,nn00835824,2022-03-23T09:01:09.136Z,"22 km WNW of Mina, Nevada",earthquake,,2.0,0.18,9.0,automatic,nn,nn
2022-03-23T08:50:08.770Z,19.234167098999,-155.431838989258,27.8400001525879,1.74000001,md,12.0,195.0,,0.0900000036,hv,hv72959797,2022-03-23T08:53:18.580Z,"6 km NE of Pāhala, Hawaii",earthquake,1.0,1.55999994,0.689999998,3.0,automatic,hv,hv
2022-03-23T08:26:44.031Z,-23.5729,-66.8168,226.54,4.4,mb,,120.0,1.396,0.46,us,us6000h6w7,2022-03-23T08:48:16.040Z,"87 km NW of San Antonio de los Cobres, Argentina",earthquake,12.0,8.9,0.219,6.0,reviewed,us,us
2022-03-23T08:19:24.390Z,35.9963333,-117.695,2.03,0.79,ml,8.0,174.0,0.06038,0.14,ci,ci39975087,2022-03-23T08:22:59.120Z,"20km ENE of Little Lake, CA",earthquake,0.71,0.44,0.199,7.0,automatic,ci,ci
2022-03-23T08:07:44.670Z,38.8238335,-122.8581696,1.94,0.37,md,11.0,121.0,0.003842,0.02,nc,nc73709201,2022-03-23T08:24:17.912Z,"10km WNW of The Geysers, CA",earthquake,0.37,0.83,,1.0,automatic,nc,nc
2022-03-23T07:58:16.990Z,38.805,-122.7813333,1.34,0.11,md,29.0,56.0,0.008262,0.02,nc,nc73709196,2022-03-23T08:48:16.059Z,"4km NW of The Geysers, CA",earthquake,0.15,0.26,0.187,4.0,reviewed,nc,nc
2022-03-23T07:56:25.970Z,38.8341667,-122.8078333,2.04,0.29,md,15.0,49.0,0.0109,0.01,nc,nc73709191,2022-03-23T08:37:17.998Z,"8km W of Cobb, CA",earthquake,0.28,0.78,0.269,2.0,reviewed,nc,nc
2022-03-23T07:53:55.740Z,32.6403333,-115.5891667,1.07,1.43,ml,13.0,103.0,0.1161,0.28,ci,ci39975079,2022-03-23T07:57:31.944Z,"7km N of Progreso, B.C., MX",earthquake,0.86,31.61,0.208,19.0,automatic,ci,ci
2022-03-23T07:49:54.620Z,38.7988319,-122.7501678,1.9,0.21,md,8.0,98.0,0.00767,0.01,nc,nc73709186,2022-03-23T07:51:29.388Z,"2km NNE of The Geysers, CA",earthquake,0.35,0.73,0.16,2.0,automatic,nc,nc
2022-03-23T07:47:38.890Z,17.9795,-67.0036666666667,12.97,1.82,md,6.0,164.0,,0.08,pr,pr71341583,2022-03-23T08:40:12.790Z,"4 km E of La Parguera, Puerto Rico",earthquake,0.83,0.62,0.077141768940431,3.0,reviewed,pr,pr
2022-03-23T07:39:14.960Z,17.9636666666667,-67.0016666666667,13.11,2.14,md,12.0,195.0,,0.23,pr,pr71341578,2022-03-23T07:57:43.460Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.89,0.47,0.127037739164293,5.0,reviewed,pr,pr
2022-03-23T07:38:58.650Z,33.5563333,-116.6203333,9.71,1.2,ml,43.0,40.0,0.007621,0.15,ci,ci39975063,2022-03-23T07:50:11.800Z,"5km E of Anza, CA",earthquake,0.16,0.31,0.214,26.0,automatic,ci,ci
2022-03-23T07:21:59.195Z,36.31862259,-98.13358307,2.749819756,2.14,ml,38.0,65.59526062,0.2217802256,0.5884812585,ok,ok2022fsoi,2022-03-23T07:25:44.741Z,Oklahoma,earthquake,2.041297076,1.564282909,,30.0,automatic,ok,ok
2022-03-23T07:17:09.910Z,19.320499420166,-155.112503051758,5.40999984741211,2.24,ml,39.0,158.0,,0.180000007,hv,hv72959742,2022-03-23T07:22:39.470Z,"16 km S of Fern Forest, Hawaii",earthquake,0.54,0.790000021,3.2,8.0,automatic,hv,hv
2022-03-23T07:14:21.330Z,17.9695,-66.953,10.48,2.14,md,10.0,185.0,,0.19,pr,pr71341568,2022-03-23T08:20:18.210Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.54,0.85,0.0365003128659946,4.0,reviewed,pr,pr
2022-03-23T07:14:17.830Z,38.8056679,-122.779335,2.21,0.67,md,10.0,67.0,0.007653,0.01,nc,nc73709176,2022-03-23T07:15:55.019Z,"4km NNW of The Geysers, CA",earthquake,0.34,0.82,0.14,2.0,automatic,nc,nc
2022-03-23T07:00:48.890Z,19.2434997558594,-155.403503417969,32.2599983215332,2.27,ml,43.0,133.0,,0.119999997,hv,hv72959727,2022-03-23T07:06:18.220Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.47,0.629999995,5.29,3.0,automatic,hv,hv
2022-03-23T06:58:36.420Z,19.2495002746582,-155.411666870117,32.3899993896484,2.03999996,md,29.0,129.0,,0.109999999,hv,hv72959722,2022-03-23T07:01:45.350Z,"8 km NE of Pāhala, Hawaii",earthquake,0.53,0.689999998,1.44000006,11.0,automatic,hv,hv
2022-03-23T06:39:21.620Z,38.8370018,-122.8075027,2.39,0.85,md,13.0,58.0,0.01347,0.01,nc,nc73709166,2022-03-23T06:55:14.375Z,"8km WNW of Cobb, CA",earthquake,0.32,0.91,,1.0,automatic,nc,nc
2022-03-23T05:59:13.884Z,63.5342,-149.0226,66.8,2.1,ml,,,,1.56,ak,ak0223rpeatq,2022-03-23T06:02:36.686Z,"16 km NNW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-23T05:58:48.220Z,17.9518333333333,-66.949,10.21,2.75,md,26.0,182.0,,0.15,pr,pr71341563,2022-03-23T06:26:07.320Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.38,0.42,0.17794218339425,13.0,reviewed,pr,pr
2022-03-23T05:55:08.150Z,33.7423333,-118.2055,14.69,1.51,ml,19.0,222.0,0.0482,0.27,ci,ci39975055,2022-03-23T05:58:50.143Z,"8km SSW of Signal Hill, CA",earthquake,1.42,0.76,0.218,31.0,automatic,ci,ci
2022-03-23T05:52:52.820Z,33.4421667,-116.5763333,12.03,0.62,ml,23.0,56.0,0.05757,0.11,ci,ci39975047,2022-03-23T05:56:17.131Z,"16km SE of Anza, CA",earthquake,0.22,0.47,0.206,9.0,automatic,ci,ci
2022-03-23T05:43:25.391Z,31.58594686,-104.218244,7.596923828000001,2.4,ml,15.0,70.0,0.173036015,0.2,tx,tx2022fslc,2022-03-23T06:20:46.075Z,"50 km NW of Toyah, Texas",earthquake,1.54149407,2.647280999,0.2,9.0,reviewed,tx,tx
2022-03-23T05:26:05.610Z,37.5256667,-118.7821667,5.08,1.25,md,19.0,111.0,0.07429,0.03,nc,nc73709151,2022-03-23T09:09:17.193Z,"10km WSW of Toms Place, CA",earthquake,0.26,0.89,0.11,18.0,reviewed,nc,nc
2022-03-23T05:13:42.710Z,38.7891655,-122.7596664,1.87,0.36,md,9.0,135.0,0.01144,0.02,nc,nc73709141,2022-03-23T05:15:18.820Z,"1km NNW of The Geysers, CA",earthquake,0.54,0.79,,1.0,automatic,nc,nc
2022-03-23T05:08:03.690Z,38.7895012,-122.7606659,1.52,0.36,md,8.0,104.0,0.01113,0.0,nc,nc73709136,2022-03-23T05:09:38.999Z,"1km NNW of The Geysers, CA",earthquake,0.36,0.8,,1.0,automatic,nc,nc
2022-03-23T05:03:44.705Z,61.5077,-145.868,14.7,1.9,ml,,,,0.9,ak,ak0223rp2d46,2022-03-23T05:05:45.359Z,"40 km WSW of Tonsina, Alaska",earthquake,,0.1,,,automatic,ak,ak
2022-03-23T05:02:16.100Z,38.8156662,-122.8209991,2.73,0.85,md,6.0,172.0,0.009323,0.02,nc,nc73709131,2022-03-23T05:24:16.688Z,"7km NW of The Geysers, CA",earthquake,0.69,2.51,,1.0,automatic,nc,nc
2022-03-23T04:57:29.240Z,38.8261681,-122.8523331,1.81,0.37,md,7.0,95.0,0.003803,0.01,nc,nc73709126,2022-03-23T05:14:15.639Z,"10km WNW of The Geysers, CA",earthquake,0.38,0.84,,1.0,automatic,nc,nc
2022-03-23T04:56:40.890Z,65.4022,-145.0146,2.2,1.5,ml,,,,1.1,ak,ak0223rosa5z,2022-03-23T05:03:54.650Z,"21 km SSW of Central, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-23T04:53:57.010Z,35.6818333,-117.4068333,5.81,0.69,ml,9.0,187.0,0.1053,0.1,ci,ci39975039,2022-03-23T04:57:26.588Z,"10km SSW of Trona, CA",earthquake,0.57,1.7,0.099,8.0,automatic,ci,ci
2022-03-23T04:44:21.110Z,38.7758331,-122.7216644,1.71,0.9,md,8.0,96.0,0.0139,0.01,nc,nc73709121,2022-03-23T04:52:33.637Z,"3km W of Anderson Springs, CA",earthquake,0.61,0.41,0.07,3.0,automatic,nc,nc
2022-03-23T04:41:38.620Z,39.3426667,-122.843,3.17,1.8,md,27.0,55.0,0.1883,0.12,nc,nc73709116,2022-03-23T09:49:18.436Z,"12km SE of Lake Pillsbury, CA",earthquake,0.2,1.43,0.156,25.0,reviewed,nc,nc
2022-03-23T04:37:23.244Z,26.8265,126.6356,10.0,4.8,mww,,76.0,1.462,0.75,us,us6000h6vm,2022-03-23T05:18:04.040Z,"124 km WNW of Naha, Japan",earthquake,7.7,1.9,0.098,10.0,reviewed,us,us
2022-03-23T04:24:33.250Z,32.6248333,-115.5765,1.62,1.7,ml,14.0,132.0,0.1288,0.17,ci,ci39975031,2022-03-23T04:28:22.384Z,"5km N of Progreso, B.C., MX",earthquake,0.7,0.72,0.147,23.0,automatic,ci,ci
2022-03-23T04:24:10.910Z,32.6295,-115.5798333,1.92,1.65,ml,14.0,130.0,0.1252,0.22,ci,ci39975023,2022-03-23T04:27:54.372Z,"6km N of Progreso, B.C., MX",earthquake,0.64,0.95,0.198,21.0,automatic,ci,ci
2022-03-23T04:20:53.520Z,17.9388333333333,-66.955,11.3,1.85,md,9.0,218.0,,0.06,pr,pr71341553,2022-03-23T04:55:55.050Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.72,0.38,0.086927660595258,6.0,reviewed,pr,pr
2022-03-23T04:18:45.900Z,39.3383333,-122.8441667,8.5,1.98,md,39.0,47.0,0.1885,0.13,nc,nc73709111,2022-03-23T06:35:22.256Z,"12km SE of Lake Pillsbury, CA",earthquake,0.18,0.64,0.164,33.0,reviewed,nc,nc
2022-03-23T04:16:16.877Z,61.0208,-150.7434,32.3,1.8,ml,,,,0.94,ak,ak0223rojnoc,2022-03-23T04:21:24.435Z,"11 km NNW of Point Possession, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-23T04:09:02.672Z,37.7426,141.8244,49.24,4.5,mb,,136.0,3.099,0.77,us,us6000h6vf,2022-03-23T04:36:56.040Z,"78 km ENE of Namie, Japan",earthquake,3.9,7.9,0.094,33.0,reviewed,us,us
2022-03-23T04:08:24.483Z,16.4838,-90.8721,10.0,4.3,mb,,103.0,1.23,0.93,us,us6000h6vc,2022-03-23T04:22:51.040Z,"20 km NW of Zamora Pico de Oro, Mexico",earthquake,7.6,2.0,0.063,71.0,reviewed,us,us
2022-03-23T04:04:35.070Z,33.7013333,-116.7168333,3.83,0.7,ml,16.0,69.0,0.01006,0.25,ci,ci39975015,2022-03-23T04:08:19.857Z,"4km S of Idyllwild, CA",earthquake,0.86,0.69,0.158,20.0,automatic,ci,ci
2022-03-23T04:04:30.750Z,33.7101669,-116.7170029,17.5,1.01,ml,28.0,88.0,0.002566,0.15,ci,ci39975007,2022-03-23T04:08:09.246Z,"3km S of Idyllwild, CA",earthquake,0.45,0.46,0.177,3.0,automatic,ci,ci
2022-03-23T03:37:26.290Z,17.8988333333333,-66.9555,7.77,1.75,md,3.0,264.0,,0.03,pr,pr71341548,2022-03-23T04:36:27.140Z,"9 km SSW of Guánica, Puerto Rico",earthquake,1.16,0.34,0.0391879509269004,3.0,reviewed,pr,pr
2022-03-23T03:30:42.700Z,64.5109,-147.4026,12.2,0.8,ml,,,,0.56,ak,ak0223ro1a32,2022-03-23T03:43:41.797Z,"23 km SW of Eielson Air Force Base, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-23T03:30:09.378Z,-20.1885,-69.2495,90.68,4.1,mb,,120.0,0.101,0.55,us,us6000h6v8,2022-03-23T11:23:28.497Z,"94 km E of Iquique, Chile",earthquake,6.7,5.5,0.184,8.0,reviewed,us,us
2022-03-23T03:29:32.550Z,38.7931671,-122.7131653,-0.73,0.86,md,10.0,108.0,0.02091,0.02,nc,nc73709101,2022-03-23T04:17:24.305Z,"3km NW of Anderson Springs, CA",earthquake,0.56,3.85,0.01,2.0,automatic,nc,nc
2022-03-23T03:21:37.700Z,17.9281666666667,-66.9565,12.11,1.93,md,5.0,226.0,,0.05,pr,pr71341543,2022-03-23T04:11:31.180Z,"7 km SW of Guánica, Puerto Rico",earthquake,1.71,0.72,0.0430262424648455,5.0,reviewed,pr,pr
2022-03-23T03:14:17.740Z,17.9618333333333,-66.955,10.77,2.23,md,21.0,197.0,,0.16,pr,pr71341533,2022-03-23T05:12:13.340Z,"5 km SW of Fuig, Puerto Rico",earthquake,0.47,0.47,0.460895576294153,7.0,reviewed,pr,pr
2022-03-23T03:02:44.690Z,17.9428333333333,-66.9536666666667,12.29,1.93,md,6.0,215.0,,0.05,pr,pr71341523,2022-03-23T04:05:44.420Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.96,0.45,0.0790461795430861,5.0,reviewed,pr,pr
2022-03-23T02:57:12.280Z,38.8305016,-122.8083344,2.32,0.36,md,8.0,100.0,0.007225,0.01,nc,nc73709091,2022-03-23T03:50:14.134Z,"7km NW of The Geysers, CA",earthquake,0.44,1.02,,1.0,automatic,nc,nc
2022-03-23T02:52:58.464Z,60.6841,-150.9576,27.8,1.6,ml,,,,0.53,ak,ak0223rnklht,2022-03-23T03:05:05.245Z,"18 km E of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-23T02:41:35.237Z,53.7922,-174.7253,0.0,2.5,ml,,,,0.93,ak,ak0223rni74v,2022-03-23T04:37:54.222Z,"181 km NNW of Atka, Alaska",earthquake,,0.0,,,reviewed,ak,ak
2022-03-23T02:40:48.210Z,38.8313332,-122.8096695,1.99,0.36,md,6.0,154.0,0.007933,0.0,nc,nc73709086,2022-03-23T03:04:14.839Z,"8km W of Cobb, CA",earthquake,0.77,2.09,,1.0,automatic,nc,nc
2022-03-23T02:33:07.620Z,38.7801667,-122.7681667,1.43,-0.08,md,12.0,87.0,0.00962,0.03,nc,nc73709081,2022-03-23T03:59:40.915Z,"1km WNW of The Geysers, CA",earthquake,0.3,0.42,0.034,4.0,reviewed,nc,nc
